property_type,sector,price,bedRoom,bathroom,agePossession,built_up_area,servant room,furnishing_type,luxury_category
0,sector 61,1.41,2.0,2.0,under construction,1150.0,0.0,0.0,1
0,sector 77,1.65,4.0,3.0,new,1765.0,1.0,0.0,1
0,sector 65,3.29,3.0,3.0,new,1828.0,0.0,0.0,0
0,sector 113,1.5,2.0,2.0,new,1155.0,0.0,0.0,1
0,sector 48,1.86,3.0,3.0,old,2199.0,1.0,1.0,1
0,sector 65,2.1,2.0,2.0,new,1186.0,0.0,0.0,1
1,sector 63,8.5,4.0,4.0,new,3950.0,0.0,0.0,1
0,sector 102,1.45,3.0,3.0,new,1493.0,1.0,0.0,2
0,sohna road,0.24,2.0,2.0,new,516.0,0.0,0.0,0
0,sector 84,2.2,4.0,4.0,new,3108.0,1.0,0.0,1
1,sector 33,1.35,2.0,2.0,new,1210.0,0.0,2.0,1
1,sector 6,1.0,6.0,4.0,old,240.0,0.0,0.0,0
0,sector 2,0.95,2.0,2.0,old,1573.0,0.0,1.0,1
0,sector 69,3.05,4.0,5.0,new,2856.0,1.0,0.0,0
0,sector 65,1.42,2.0,2.0,new,1010.0,0.0,1.0,2
0,sector 48,1.78,3.0,4.0,new,1526.0,0.0,0.0,1
0,sector 92,1.08,4.0,4.0,new,1891.0,1.0,0.0,1
1,sector 33,11.5,5.0,6.0,new,4680.0,1.0,0.0,1
1,sector 7,1.95,2.0,2.0,old,1440.0,0.0,0.0,0
1,sector 56,2.95,2.0,2.0,old,1449.0,0.0,0.0,0
0,sector 78,1.1,3.0,3.0,old,2176.0,1.0,0.0,1
0,sohna road,0.27,2.0,2.0,new,619.0,0.0,0.0,0
0,sector 70,1.07,2.0,2.0,new,1222.0,0.0,0.0,1
0,sector 60,3.6,4.0,5.0,new,2604.0,1.0,1.0,0
1,sector 43,1.65,4.0,4.0,old,540.0,0.0,2.0,0
0,sector 92,0.51,3.0,2.0,new,1131.0,0.0,0.0,1
0,sector 37d,0.6,2.0,2.0,new,625.0,0.0,0.0,0
0,sector 28,2.0,3.0,3.0,old,1240.0,0.0,1.0,1
0,sector 111,0.96,2.0,2.0,under construction,1338.0,0.0,0.0,1
0,sector 99,3.25,4.0,4.0,new,3041.0,1.0,0.0,1
0,sector 86,1.3,3.0,3.0,new,1715.0,1.0,1.0,0
0,sector 65,5.9,3.0,3.0,old,3043.0,0.0,2.0,0
0,sector 60,3.75,4.0,5.0,new,2534.0,1.0,0.0,2
0,sector 90,1.17,3.0,3.0,new,1630.0,0.0,1.0,1
1,sector 73,17.0,5.0,8.0,new,9000.0,1.0,2.0,1
0,sector 67,3.49,3.0,3.0,new,2724.0,1.0,0.0,1
0,sector 28,2.35,3.0,4.0,old,1700.0,1.0,1.0,1
1,sector 105,1.15,3.0,2.0,old,3889.0,0.0,0.0,0
0,sector 99,1.15,2.0,2.0,new,1235.0,0.0,1.0,1
0,sector 104,0.82,2.0,2.0,new,86.0,0.0,0.0,1
0,sector 86,1.25,3.0,2.0,new,1529.0,0.0,0.0,1
0,sector 108,0.9,2.0,3.0,new,1161.0,1.0,0.0,1
0,sector 109,1.7,3.0,3.0,new,1550.0,0.0,0.0,1
0,sector 102,1.9,3.0,4.0,new,1710.0,1.0,0.0,2
0,sector 65,2.77,4.0,4.0,new,2194.0,1.0,2.0,2
0,sector 84,0.39,2.0,2.0,new,549.0,0.0,0.0,0
0,sector 92,1.6,3.0,3.0,new,1765.0,1.0,1.0,1
1,sector 50,10.45,5.0,7.0,old,3240.0,1.0,1.0,2
0,sector 71,0.59,2.0,2.0,old,639.0,0.0,0.0,1
0,sector 81,3.25,4.0,4.0,old,2491.0,1.0,0.0,0
0,sector 109,2.22,3.0,3.0,new,1896.0,1.0,0.0,1
1,sector 24,2.75,7.0,7.0,old,3000.0,0.0,1.0,0
0,sohna road,0.4,2.0,2.0,new,762.0,0.0,0.0,1
0,sohna road,0.28,2.0,2.0,new,520.0,0.0,0.0,0
0,sector 92,0.71,3.0,3.0,new,1596.0,0.0,0.0,0
0,sector 86,2.2,3.0,3.0,new,1747.0,0.0,2.0,1
0,sector 81,1.35,3.0,3.0,old,1438.0,0.0,1.0,1
1,sector 7,1.75,4.0,2.0,old,1575.0,0.0,0.0,0
0,sector 72,4.25,4.0,4.0,new,2941.0,1.0,1.0,2
0,sector 70,2.1,4.0,5.0,old,2114.0,1.0,1.0,1
0,sector 79,1.25,3.0,3.0,new,1656.0,0.0,1.0,0
0,sector 103,0.8,2.0,2.0,new,1089.0,0.0,0.0,2
0,sector 90,1.25,3.0,3.0,new,1578.0,0.0,0.0,0
0,manesar,0.75,3.0,4.0,new,2717.0,1.0,0.0,0
0,sector 58,3.8,3.0,4.0,old,2164.0,1.0,1.0,2
0,sector 104,2.23,3.0,4.0,new,2359.0,1.0,1.0,2
0,sector 54,1.59,3.0,3.0,old,2250.0,0.0,1.0,1
1,sector 109,6.8,4.0,5.0,new,5400.0,1.0,0.0,0
0,sector 49,2.38,3.0,4.0,new,2061.0,0.0,0.0,0
0,sector 12,0.35,3.0,3.0,old,905.0,0.0,0.0,0
0,sector 65,5.3,3.0,3.0,old,2506.0,1.0,2.0,0
0,sector 83,1.05,3.0,3.0,new,1618.0,0.0,0.0,1
0,sector 33,1.67,3.0,2.0,under construction,1857.0,0.0,0.0,1
0,sector 91,0.96,2.0,2.0,old,1271.0,0.0,0.0,1
0,sector 83,0.78,2.0,2.0,new,850.0,0.0,1.0,2
1,sector 43,3.3,1.0,1.0,under construction,1242.0,0.0,0.0,0
0,sector 28,1.6,2.0,2.0,new,1222.0,0.0,0.0,1
0,sohna road,0.46,2.0,2.0,new,789.0,0.0,2.0,0
0,sector 81,0.6,2.0,2.0,new,1000.0,0.0,0.0,0
1,sector 57,3.3,4.0,4.0,old,1728.0,0.0,1.0,1
1,sector 53,4.0,5.0,5.0,new,2250.0,0.0,0.0,0
0,sector 61,1.58,2.0,2.0,new,1278.0,0.0,0.0,0
0,sector 84,0.27,1.0,1.0,new,387.0,0.0,2.0,0
0,sector 104,2.3,3.0,4.0,new,2544.0,1.0,0.0,1
0,sector 78,0.88,3.0,4.0,old,1668.0,1.0,0.0,1
1,sector 37d,1.27,3.0,3.0,under construction,1570.0,0.0,0.0,1
0,sector 69,1.32,3.0,3.0,new,1419.0,0.0,0.0,1
0,sector 77,0.75,2.0,2.0,new,1140.0,0.0,1.0,1
0,sector 69,1.85,4.0,4.0,new,1819.0,0.0,1.0,2
0,sector 92,0.99,3.0,2.0,under construction,1091.0,0.0,0.0,0
1,sector 25,6.6,6.0,7.0,old,1800.0,1.0,1.0,1
0,sohna road,0.55,2.0,2.0,new,828.0,0.0,0.0,1
0,sector 85,0.9,4.0,4.0,old,1575.0,0.0,1.0,0
0,sector 92,0.61,3.0,2.0,under construction,1141.0,0.0,0.0,0
1,sector 111,9.0,5.0,5.0,new,8000.0,1.0,0.0,1
0,sector 85,1.2,2.0,2.0,new,1491.0,0.0,0.0,1
1,sector 33,1.15,2.0,2.0,new,1400.0,0.0,1.0,1
0,sector 24,14.0,4.0,5.0,old,6300.0,0.0,0.0,0
0,sector 43,2.5,3.0,2.0,old,1674.0,0.0,0.0,0
0,sector 90,0.45,2.0,2.0,new,696.0,0.0,1.0,0
0,sector 113,2.75,4.0,4.0,under construction,2886.0,1.0,2.0,1
0,sector 103,1.1,3.0,3.0,new,1500.0,0.0,0.0,1
0,sector 108,3.75,3.0,3.0,new,2120.0,1.0,0.0,1
1,sector 109,1.87,3.0,4.0,new,2150.0,0.0,0.0,0
0,sector 83,1.75,3.0,3.0,new,1549.0,1.0,0.0,1
0,sector 85,1.25,3.0,4.0,new,1900.0,1.0,1.0,2
0,sector 109,1.88,4.0,5.0,new,2765.0,0.0,0.0,1
0,sector 88b,0.92,2.0,2.0,new,1300.0,0.0,0.0,2
0,sector 68,1.32,2.0,2.0,new,1364.0,0.0,0.0,1
0,sector 58,2.2,2.0,2.0,new,1244.0,0.0,0.0,0
0,sector 62,10.75,5.0,7.0,new,4990.0,1.0,1.0,2
0,sector 50,2.51,3.0,3.0,old,2093.0,0.0,1.0,1
0,sector 70a,1.18,2.0,2.0,new,1400.0,0.0,0.0,1
0,sohna road,0.9,2.0,2.0,new,1105.0,0.0,2.0,1
0,sector 104,1.5,2.0,2.0,under construction,1403.0,0.0,0.0,0
1,sector 105,0.38,2.0,2.0,old,56.0,0.0,0.0,0
0,sector 90,1.27,3.0,3.0,new,1500.0,0.0,0.0,1
0,sector 85,1.93,3.0,4.0,new,2400.0,1.0,0.0,2
0,sector 50,2.65,3.0,3.0,old,2491.0,1.0,0.0,2
0,sector 69,1.52,3.0,3.0,new,1428.0,0.0,1.0,2
0,sector 67a,1.7,3.0,3.0,new,1346.0,1.0,1.0,0
0,sector 2,1.59,3.0,4.0,old,1738.0,1.0,0.0,1
0,manesar,0.9,4.0,4.0,old,2233.0,0.0,0.0,0
0,sector 104,2.65,4.0,4.0,new,2851.0,1.0,0.0,2
0,sector 104,1.8,3.0,4.0,new,2544.0,0.0,0.0,1
1,sector 3,3.5,1.0,1.0,old,3800.0,0.0,0.0,0
0,sector 86,1.72,3.0,3.0,new,1746.0,0.0,1.0,0
0,sector 70a,1.27,2.0,2.0,new,1449.0,0.0,1.0,1
0,sector 104,1.2,2.0,2.0,under construction,877.0,0.0,0.0,0
1,sector 57,3.6,4.0,4.0,old,1728.0,1.0,0.0,1
0,sector 84,0.6,2.0,2.0,new,1086.0,0.0,0.0,1
0,sector 103,0.93,2.0,3.0,new,1613.0,1.0,1.0,1
0,sector 109,1.2,3.0,2.0,new,1701.0,0.0,0.0,2
0,sector 113,6.0,5.0,6.0,old,7294.0,0.0,0.0,1
0,sector 92,0.95,4.0,3.0,new,1983.0,0.0,0.0,0
0,sector 63,3.4,3.0,3.0,new,3077.0,0.0,0.0,1
0,sector 77,0.99,2.0,2.0,new,1126.0,0.0,0.0,1
0,sector 28,2.26,3.0,3.0,old,1700.0,1.0,0.0,2
0,sector 24,5.8,3.0,4.0,old,3700.0,1.0,2.0,1
0,sector 21,1.3,5.0,5.0,old,2400.0,1.0,1.0,0
0,sector 62,9.2,4.0,6.0,new,3867.0,1.0,1.0,2
0,sector 83,0.84,2.0,2.0,old,1127.0,0.0,1.0,2
0,sector 54,1.55,3.0,3.0,old,1900.0,1.0,1.0,1
0,sector 53,6.5,3.0,4.0,old,2683.0,0.0,0.0,1
1,sector 49,1.6,4.0,4.0,new,60.0,0.0,1.0,0
0,sector 81,1.0,2.0,2.0,new,1131.0,0.0,0.0,0
0,sector 95,0.33,2.0,2.0,new,694.0,0.0,1.0,1
0,sector 37d,1.1,3.0,3.0,new,1700.0,0.0,0.0,1
0,sector 109,1.65,3.0,3.0,new,1650.0,0.0,1.0,2
0,sector 102,1.25,2.0,2.0,new,1100.0,0.0,0.0,1
0,sector 104,2.6,4.0,4.0,new,3064.0,1.0,1.0,2
1,sector 7,0.27,2.0,2.0,old,225.0,0.0,0.0,0
0,sector 70,1.25,2.0,2.0,new,1222.0,0.0,0.0,0
0,sector 109,1.4,3.0,3.0,new,1466.0,0.0,0.0,0
0,sector 36,0.72,3.0,2.0,under construction,1244.0,0.0,0.0,0
0,sector 60,2.12,2.0,2.0,new,1350.0,0.0,1.0,2
0,sohna road,0.7,3.0,3.0,new,1281.0,0.0,0.0,2
0,sector 59,4.25,3.0,4.0,under construction,2077.0,0.0,0.0,0
0,sector 33,1.35,3.0,4.0,old,1398.0,1.0,0.0,0
1,sector 50,9.8,4.0,4.0,old,3240.0,1.0,0.0,0
0,sector 107,0.28,2.0,2.0,new,543.0,0.0,0.0,0
0,sector 86,1.4,4.0,4.0,new,2132.0,1.0,0.0,1
0,sector 81,2.4,3.0,3.0,new,1650.0,1.0,2.0,0
0,sector 37d,1.75,4.0,4.0,new,2100.0,0.0,1.0,1
0,sector 91,0.87,2.0,2.0,new,1148.0,0.0,0.0,1
0,sector 69,1.4,3.0,3.0,new,1428.0,0.0,0.0,1
0,sector 83,1.25,4.0,4.0,old,1970.0,1.0,0.0,1
0,sector 104,1.59,2.0,2.0,new,1403.0,0.0,0.0,1
0,sector 89,1.28,3.0,3.0,under construction,1611.0,0.0,0.0,1
0,sector 90,1.99,4.0,4.0,new,3030.0,1.0,1.0,1
0,sector 22,1.99,2.0,2.0,new,1285.0,1.0,0.0,0
0,sector 60,2.5,2.0,3.0,new,1403.0,0.0,0.0,1
0,sector 80,1.4,3.0,4.0,old,1922.0,1.0,0.0,1
0,sector 102,1.75,3.0,4.0,new,1757.0,1.0,1.0,1
0,sector 78,0.7,2.0,2.0,old,1224.0,0.0,0.0,0
0,sector 76,3.5,3.0,4.0,under construction,2937.0,0.0,0.0,0
0,sohna road,0.26,1.0,1.0,new,438.0,0.0,0.0,0
0,sector 69,1.6,3.0,3.0,new,1428.0,0.0,0.0,2
0,sector 103,0.99,3.0,4.0,new,1731.0,1.0,0.0,2
0,sector 74,1.6,2.0,2.0,new,1272.0,0.0,0.0,0
0,sector 24,6.5,4.0,5.0,new,3889.0,1.0,2.0,0
1,sector 5,3.5,5.0,4.0,old,2367.0,0.0,0.0,0
0,sector 1,0.85,3.0,3.0,old,2200.0,0.0,0.0,0
0,sector 79,1.18,2.0,2.0,new,1252.0,0.0,0.0,2
0,sector 89,1.0,2.0,2.0,under construction,1230.0,0.0,0.0,0
0,sector 66,1.5,2.0,3.0,new,1330.0,1.0,1.0,1
1,sector 43,11.0,5.0,6.0,new,4050.0,1.0,1.0,2
0,sector 37c,1.0,3.0,3.0,new,1708.0,0.0,1.0,0
0,sector 107,0.36,2.0,2.0,new,608.0,0.0,0.0,0
0,manesar,1.0,3.0,4.0,new,2480.0,0.0,0.0,0
0,sector 85,2.13,4.0,4.0,new,2600.0,0.0,0.0,0
0,sector 62,9.95,4.0,6.0,new,3933.0,1.0,1.0,1
0,sector 99a,0.27,2.0,2.0,new,552.0,0.0,0.0,0
0,sector 82a,2.55,4.0,4.0,new,2273.0,0.0,2.0,0
0,sector 9a,1.5,4.0,3.0,old,2056.0,0.0,0.0,0
0,sector 92,1.0,4.0,4.0,new,1828.0,0.0,0.0,0
0,sector 47,2.4,3.0,3.0,old,2667.0,0.0,1.0,0
0,sector 37d,1.1,2.0,2.0,new,1242.0,0.0,0.0,1
1,sector 4,0.5,2.0,2.0,new,450.0,1.0,0.0,0
1,sector 24,6.5,4.0,4.0,old,2844.0,0.0,0.0,0
0,sector 70a,1.64,3.0,3.0,new,1950.0,1.0,0.0,1
0,sector 108,3.25,3.0,3.0,new,2072.0,0.0,0.0,1
0,sector 49,2.23,3.0,3.0,new,1840.0,0.0,0.0,0
0,sector 33,1.79,3.0,3.0,old,1619.0,0.0,0.0,1
0,sector 106,1.25,3.0,4.0,new,1186.0,1.0,0.0,2
0,new,0.85,4.0,4.0,old,1607.0,0.0,0.0,0
1,new sector 2,1.0,3.0,2.0,old,120.0,0.0,0.0,0
0,sector 92,0.95,4.0,5.0,new,1895.0,0.0,0.0,0
0,sector 63,3.35,3.0,3.0,new,2034.0,0.0,1.0,0
0,sector 77,1.05,3.0,3.0,new,1600.0,0.0,0.0,0
1,sector 55,3.55,4.0,4.0,old,1449.0,0.0,1.0,0
0,sector 66,2.8,3.0,4.0,new,1700.0,1.0,1.0,1
1,sector 50,10.56,5.0,5.0,old,3240.0,1.0,0.0,0
0,sector 50,1.82,3.0,3.0,old,1830.0,0.0,1.0,2
0,sector 107,0.88,2.0,2.0,new,1236.0,0.0,0.0,1
0,sector 50,2.5,3.0,3.0,new,1894.0,0.0,1.0,1
1,sector 4,0.6,3.0,3.0,old,57.0,0.0,0.0,0
0,sector 65,3.67,3.0,3.0,under construction,2040.0,1.0,0.0,0
0,sector 55,1.9,4.0,3.0,old,2000.0,0.0,2.0,0
0,sector 102,0.47,2.0,2.0,new,582.0,0.0,0.0,1
0,sector 65,2.85,4.0,4.0,new,2194.0,1.0,0.0,0
0,sector 61,1.6,2.0,2.0,new,1533.0,1.0,0.0,1
0,sector 108,0.87,2.0,3.0,new,978.23,1.0,1.0,1
0,sector 33,1.2,2.0,2.0,new,86.0,0.0,0.0,1
0,sector 54,5.75,3.0,4.0,new,2329.0,1.0,2.0,2
0,sector 81,1.4,3.0,3.0,new,1475.0,0.0,0.0,1
0,sector 66,4.85,4.0,4.0,new,3500.0,1.0,1.0,2
0,sector 86,1.56,3.0,4.0,new,1580.0,0.0,0.0,2
0,sector 67,3.05,3.0,4.0,new,2200.0,1.0,1.0,2
1,sector 7,0.9,2.0,4.0,old,900.0,1.0,1.0,0
0,sector 61,1.55,2.0,2.0,under construction,1041.0,0.0,0.0,0
0,sector 36a,0.75,2.0,2.0,new,856.0,0.0,0.0,0
1,sector 4,0.8,2.0,3.0,old,675.0,0.0,0.0,0
0,sector 2,0.75,2.0,2.0,old,1100.0,0.0,1.0,0
0,sector 50,1.05,2.0,2.0,old,1098.0,0.0,0.0,1
0,sector 102,1.28,2.0,2.0,new,1100.0,0.0,0.0,0
0,sector 84,0.41,2.0,2.0,new,565.0,0.0,1.0,0
0,sector 67,4.5,4.0,4.0,new,3160.0,1.0,1.0,0
0,sector 89,1.25,3.0,3.0,new,1288.0,0.0,0.0,1
0,sector 104,2.55,4.0,4.0,new,2303.0,1.0,0.0,0
0,sector 2,0.95,2.0,3.0,old,1444.0,0.0,1.0,0
1,sector 36,0.75,3.0,1.0,new,1081.0,0.0,0.0,0
0,sector 76,1.08,3.0,3.0,new,1774.0,1.0,0.0,1
1,sector 26,4.45,4.0,4.0,old,1265.0,0.0,0.0,0
0,sector 69,1.5,3.0,3.0,new,1492.0,0.0,1.0,2
0,sector 111,3.45,4.0,5.0,new,2670.0,1.0,0.0,1
0,sector 102,1.6,3.0,3.0,new,1315.0,0.0,0.0,0
0,sector 14,2.2,3.0,4.0,old,1956.0,0.0,0.0,0
0,sector 49,4.16,5.0,4.0,new,3219.0,1.0,0.0,0
0,sector 66,1.7,2.0,2.0,new,1072.0,0.0,0.0,1
0,sector 85,1.8,3.0,3.0,under construction,141.0,0.0,0.0,0
0,sector 95,0.45,2.0,2.0,new,887.0,0.0,0.0,1
0,sector 82,1.3,4.0,4.0,new,1774.0,1.0,0.0,1
0,sector 113,1.75,2.0,2.0,new,1430.0,0.0,0.0,1
0,sector 108,0.85,3.0,3.0,new,1500.0,1.0,0.0,1
0,sohna road,0.9,2.0,2.0,new,1275.0,0.0,0.0,0
0,sector 89,0.97,2.0,2.0,new,1103.0,0.0,0.0,0
0,sector 83,1.12,3.0,3.0,new,1200.0,1.0,1.0,2
0,sector 92,0.75,3.0,2.0,new,1298.0,0.0,0.0,1
0,sector 36a,0.36,1.0,1.0,new,407.0,0.0,0.0,1
0,sector 82,0.67,2.0,2.0,old,1150.0,0.0,0.0,1
0,sector 33,1.7,3.0,3.0,new,1697.0,0.0,1.0,0
0,sector 37d,1.49,3.0,3.0,new,1707.0,0.0,0.0,0
0,dwarka expressway,1.3,3.0,3.0,under construction,1303.0,0.0,0.0,0
0,sector 63,4.49,4.0,4.0,new,3150.0,0.0,1.0,1
0,sector 36,0.85,3.0,2.0,new,833.0,0.0,0.0,0
0,sector 111,3.4,4.0,5.0,new,2670.0,1.0,0.0,1
1,sector 48,8.25,4.0,4.0,new,2160.0,1.0,1.0,2
0,sector 90,0.7,2.0,2.0,new,1176.0,0.0,0.0,0
1,sector 25,11.0,5.0,5.0,new,3096.0,1.0,0.0,0
0,sector 37c,0.98,3.0,4.0,new,1660.0,1.0,0.0,0
1,sector 43,2.45,4.0,4.0,old,540.0,1.0,2.0,1
0,sector 50,1.14,2.0,2.0,old,1330.0,0.0,1.0,2
0,sector 85,1.73,4.0,5.0,new,2017.0,1.0,0.0,0
0,sector 102,1.7,3.0,4.0,new,1700.0,1.0,1.0,2
0,sector 107,0.35,2.0,2.0,new,608.0,0.0,0.0,0
0,sector 95,0.43,2.0,2.0,new,1300.0,0.0,0.0,1
0,sector 69,1.4,3.0,3.0,new,1428.0,0.0,0.0,1
0,sector 72,3.5,4.0,5.0,new,2625.0,1.0,0.0,0
0,sector 89,1.5,3.0,3.0,new,1944.0,0.0,0.0,0
1,sector 13,9.0,10.0,5.0,old,8100.0,0.0,0.0,0
0,sector 79,1.28,3.0,3.0,new,1362.0,0.0,0.0,2
1,sector 26,9.0,5.0,5.0,old,2700.0,1.0,2.0,1
0,sector 21,0.8,2.0,2.0,old,1256.0,0.0,0.0,0
0,sohna road,0.27,2.0,2.0,new,509.0,0.0,1.0,0
0,sector 113,1.85,3.0,2.0,new,1429.0,0.0,0.0,0
0,sector 69,1.43,3.0,3.0,new,1455.0,0.0,0.0,1
1,sector 13,1.5,2.0,7.0,old,1300.0,0.0,0.0,0
0,sector 63,0.88,1.0,1.0,new,804.0,0.0,0.0,0
1,sector 26,17.3,6.0,7.0,new,4518.0,1.0,1.0,1
0,sector 92,0.62,2.0,2.0,new,1498.0,0.0,0.0,0
1,sector 31,4.6,2.0,2.0,old,1426.0,0.0,0.0,0
0,sector 10a,0.9,2.0,2.0,new,1086.0,0.0,0.0,1
0,sohna road,0.83,3.0,2.0,new,1244.0,0.0,0.0,0
1,sector 3 phase 3 extension,0.75,2.0,2.0,old,130.0,0.0,0.0,0
1,sector 45,10.0,6.0,6.0,old,3240.0,1.0,1.0,1
1,sector 47,8.81,8.0,6.0,old,3240.0,1.0,1.0,0
0,sector 36a,0.4,1.0,1.0,new,436.0,0.0,0.0,0
0,sector 43,2.5,4.0,4.0,new,2398.0,0.0,1.0,1
1,sector 2,0.35,2.0,2.0,new,600.0,0.0,0.0,0
0,sector 70a,2.8,3.0,4.0,new,2350.0,1.0,0.0,0
0,sector 67,2.98,3.0,3.0,new,2047.0,0.0,1.0,0
0,sector 104,1.3,3.0,3.0,new,1490.0,0.0,0.0,1
0,sector 108,1.6,3.0,4.0,new,1500.29,1.0,1.0,1
0,sector 71,1.12,3.0,4.0,old,1631.0,1.0,0.0,1
0,sector 112,3.4,3.0,3.0,new,2225.56,0.0,1.0,2
0,sector 37d,1.6,4.0,3.0,new,2000.0,0.0,1.0,1
0,sector 81,0.65,2.0,2.0,old,985.0,0.0,0.0,1
0,sector 61,2.54,3.0,3.0,under construction,1639.0,0.0,0.0,0
0,sector 86,0.78,2.0,2.0,new,1360.0,0.0,0.0,1
0,sohna road,0.74,2.0,2.0,new,1344.0,0.0,0.0,1
0,sector 65,2.36,3.0,3.0,new,1524.0,1.0,1.0,1
0,sector 33,1.31,2.0,2.0,under construction,85.0,0.0,0.0,1
1,sector 86,2.5,4.0,5.0,old,3194.0,1.0,1.0,0
1,sector 24,1.6,7.0,5.0,old,540.0,0.0,0.0,0
0,sector 61,1.47,2.0,2.0,under construction,1333.0,0.0,0.0,1
0,sector 61,2.55,3.0,3.0,new,1630.0,0.0,0.0,0
0,sector 92,0.82,3.0,3.0,new,1523.0,0.0,0.0,0
0,sector 85,1.2,2.0,2.0,new,1300.0,0.0,1.0,2
0,sector 99a,1.08,3.0,5.0,new,1750.0,1.0,0.0,0
0,manesar,0.86,3.0,3.0,old,1900.0,1.0,0.0,1
0,sector 37d,1.25,3.0,3.0,under construction,2283.0,0.0,0.0,0
0,sector 90,1.29,3.0,3.0,new,1540.0,0.0,0.0,2
0,sector 79,1.41,2.0,2.0,new,1747.0,0.0,0.0,1
1,sector 70a,4.0,4.0,4.0,new,6000.0,1.0,0.0,2
0,sector 102,1.95,3.0,4.0,new,2334.0,1.0,1.0,1
0,sector 65,2.7,3.0,3.0,new,1650.0,1.0,1.0,1
1,sector 54,3.51,4.0,4.0,new,2844.0,1.0,0.0,1
1,sector 104,1.95,3.0,5.0,old,920.0,0.0,0.0,1
0,sector 112,6.5,4.0,5.0,new,4800.0,0.0,0.0,1
0,sector 92,0.75,3.0,3.0,new,1415.0,0.0,1.0,0
1,sector 48,8.4,4.0,5.0,old,4000.0,1.0,1.0,0
0,sector 92,0.7,3.0,2.0,new,1325.0,0.0,0.0,1
1,sector 47,1.15,3.0,3.0,old,275.0,0.0,1.0,0
1,sector 17b,7.2,4.0,4.0,old,4494.0,1.0,0.0,0
0,sector 37d,1.67,4.0,4.0,new,2091.0,0.0,1.0,1
0,sector 85,1.85,3.0,4.0,new,2179.0,1.0,1.0,0
0,sector 82a,2.91,4.0,4.0,under construction,3902.0,1.0,1.0,1
0,sector 82,1.22,3.0,5.0,new,2000.0,1.0,1.0,1
1,sector 57,4.75,3.0,3.0,old,1650.0,0.0,1.0,1
0,sohna road road,0.69,2.0,2.0,under construction,1350.0,0.0,0.0,0
0,sector 81,2.5,3.0,3.0,new,2130.0,1.0,2.0,1
0,sector 86,1.55,4.0,4.0,old,2038.0,1.0,1.0,1
0,sector 57,2.5,3.0,3.0,old,2036.0,0.0,0.0,1
0,sector 85,1.58,3.0,4.0,new,2227.0,1.0,0.0,2
1,sector 25,7.6,2.0,9.0,new,1961.0,0.0,1.0,1
0,sector 104,0.22,1.0,2.0,new,335.0,0.0,0.0,1
1,sector 7,0.75,3.0,5.0,old,600.0,0.0,0.0,0
1,sector 2,1.0,3.0,7.0,old,1215.0,0.0,0.0,0
0,sector 102,1.9,3.0,4.0,new,1605.0,1.0,0.0,1
0,sector 48,3.3,5.0,5.0,old,3305.0,1.0,0.0,1
0,sohna road,0.9,3.0,2.0,under construction,1120.0,0.0,0.0,1
1,sector 89,0.7,2.0,2.0,new,1297.0,0.0,0.0,0
0,sector 12,0.6,2.0,2.0,new,800.0,0.0,2.0,0
0,sector 70,1.65,3.0,5.0,new,1527.0,1.0,0.0,2
0,sector 65,2.8,3.0,3.0,new,1650.0,1.0,1.0,0
0,sector 113,3.05,3.0,4.0,new,2150.0,1.0,0.0,2
0,sector 81,2.4,3.0,3.0,new,1800.0,1.0,2.0,2
0,sector 67,2.35,3.0,4.0,old,1751.0,1.0,1.0,2
0,sector 22,1.75,2.0,2.0,under construction,1249.0,0.0,0.0,1
0,sector 82,1.38,4.0,5.0,new,2294.0,1.0,0.0,1
1,sector 48,5.5,4.0,4.0,new,2340.0,1.0,1.0,0
0,sector 89,1.55,3.0,2.0,old,1403.0,0.0,1.0,1
0,sector 90,0.65,2.0,2.0,new,1222.0,0.0,0.0,1
0,sector 56,1.45,3.0,3.0,old,1900.0,1.0,0.0,2
0,sector 83,1.18,3.0,3.0,new,1618.0,0.0,0.0,0
1,sector 112,9.5,5.0,5.0,new,7450.0,1.0,0.0,0
0,sector 72,1.9,3.0,3.0,old,1787.0,1.0,1.0,0
0,sector 86,0.74,2.0,2.0,under construction,1231.0,0.0,0.0,0
1,sector 41,11.0,4.0,4.0,new,3240.0,1.0,0.0,0
0,sector 113,2.57,4.0,5.0,under construction,2060.0,0.0,1.0,1
0,manesar,0.75,3.0,2.0,old,1502.0,0.0,0.0,0
0,sector 90,1.88,4.0,4.0,new,2726.0,1.0,0.0,1
0,sector 70,1.63,3.0,3.0,new,1527.0,1.0,0.0,0
0,sohna road,0.4,2.0,2.0,new,661.0,0.0,0.0,0
0,sector 68,1.0,2.0,2.0,new,1311.0,0.0,0.0,1
0,sohna road,0.39,2.0,2.0,new,720.0,0.0,0.0,0
0,sector 81,0.95,2.0,2.0,new,1150.0,0.0,1.0,2
0,sector 50,2.7,3.0,3.0,old,2400.0,1.0,0.0,2
0,dwarka expressway,1.08,3.0,3.0,under construction,1758.0,0.0,0.0,0
1,sector 7,3.1,3.0,3.0,old,2250.0,0.0,0.0,0
0,sohna road,0.42,2.0,2.0,new,564.0,0.0,0.0,1
1,sector 66,12.0,5.0,6.0,new,3150.0,1.0,0.0,0
0,sector 110,4.49,5.0,5.0,new,3511.0,1.0,0.0,2
0,sector 69,1.42,3.0,3.0,new,1428.0,0.0,1.0,1
1,sector 2,0.4,3.0,4.0,old,900.0,0.0,0.0,0
